codigo_pliego;nombre_municipalidad;tipo;departamento;provincia;distrito
300742;MUNICIPALIDAD DISTRITAL DE COPORAQUE;MUNICIPALIDAD DISTRITAL;CUSCO;ESPINAR;COPORAQUE
300743;MUNICIPALIDAD DISTRITAL DE OCORURO;MUNICIPALIDAD DISTRITAL;CUSCO;ESPINAR;OCORURO
300744;MUNICIPALIDAD DISTRITAL DE PALLPATA;MUNICIPALIDAD DISTRITAL;CUSCO;ESPINAR;PALLPATA
300745;MUNICIPALIDAD DISTRITAL DE PICHIGUA;MUNICIPALIDAD DISTRITAL;CUSCO;ESPINAR;PICHIGUA
300746;MUNICIPALIDAD DISTRITAL DE SUYCKUTAMBO;MUNICIPALIDAD DISTRITAL;CUSCO;ESPINAR;SUYCKUTAMBO
300747;MUNICIPALIDAD DISTRITAL DE ALTO PICHIGUA;MUNICIPALIDAD DISTRITAL;CUSCO;ESPINAR;ALTO PICHIGUA
300748;MUNICIPALIDAD PROVINCIAL DE LA CONVENCION - SANTA ANA;MUNICIPALIDAD PROVINCIAL;CUSCO;LA CONVENCION;SANTA ANA
300749;MUNICIPALIDAD DISTRITAL DE ECHARATI;MUNICIPALIDAD DISTRITAL;CUSCO;LA CONVENCION;ECHARATE
300750;MUNICIPALIDAD DISTRITAL DE HUAYOPATA;MUNICIPALIDAD DISTRITAL;CUSCO;LA CONVENCION;HUAYOPATA
300751;MUNICIPALIDAD DISTRITAL DE MARANURA;MUNICIPALIDAD DISTRITAL;CUSCO;LA CONVENCION;MARANURA
300752;MUNICIPALIDAD DISTRITAL DE OCOBAMBA;MUNICIPALIDAD DISTRITAL;CUSCO;LA CONVENCION;OCOBAMBA
300753;MUNICIPALIDAD DISTRITAL DE QUELLOUNO;MUNICIPALIDAD DISTRITAL;CUSCO;LA CONVENCION;QUELLOUNO
300754;MUNICIPALIDAD DISTRITAL DE QUIMBIRI;MUNICIPALIDAD DISTRITAL;CUSCO;LA CONVENCION;KIMBIRI
300755;MUNICIPALIDAD DISTRITAL DE SANTA TERESA;MUNICIPALIDAD DISTRITAL;CUSCO;LA CONVENCION;SANTA TERESA
300756;MUNICIPALIDAD DISTRITAL DE VILCABAMBA;MUNICIPALIDAD DISTRITAL;CUSCO;LA CONVENCION;VILCABAMBA
300757;MUNICIPALIDAD DISTRITAL DE PICHARI;MUNICIPALIDAD DISTRITAL;CUSCO;LA CONVENCION;PICHARI
300758;MUNICIPALIDAD PROVINCIAL DE PARURO;MUNICIPALIDAD PROVINCIAL;CUSCO;PARURO;PARURO
300759;MUNICIPALIDAD DISTRITAL DE ACCHA;MUNICIPALIDAD DISTRITAL;CUSCO;PARURO;ACCHA
300760;MUNICIPALIDAD DISTRITAL DE CCAPI;MUNICIPALIDAD DISTRITAL;CUSCO;PARURO;CCAPI
300761;MUNICIPALIDAD DISTRITAL DE COLCHA;MUNICIPALIDAD DISTRITAL;CUSCO;PARURO;COLCHA
300762;MUNICIPALIDAD DISTRITAL DE HUANOQUITE;MUNICIPALIDAD DISTRITAL;CUSCO;PARURO;HUANOQUITE
300763;MUNICIPALIDAD DISTRITAL DE OMACHA;MUNICIPALIDAD DISTRITAL;CUSCO;PARURO;OMACHA
300764;MUNICIPALIDAD DISTRITAL DE PACCARECTAMBO;MUNICIPALIDAD DISTRITAL;CUSCO;PARURO;PACCARITAMBO
300765;MUNICIPALIDAD DISTRITAL DE PILLPINTO;MUNICIPALIDAD DISTRITAL;CUSCO;PARURO;PILLPINTO
300766;MUNICIPALIDAD DISTRITAL DE YAURISQUE;MUNICIPALIDAD DISTRITAL;CUSCO;PARURO;YAURISQUE
300767;MUNICIPALIDAD PROVINCIAL DE PAUCARTAMBO;MUNICIPALIDAD PROVINCIAL;CUSCO;PAUCARTAMBO;PAUCARTAMBO
300768;MUNICIPALIDAD DISTRITAL DE CAICAY;MUNICIPALIDAD DISTRITAL;CUSCO;PAUCARTAMBO;CAICAY
300769;MUNICIPALIDAD DISTRITAL DE CHALLABAMBA;MUNICIPALIDAD DISTRITAL;CUSCO;PAUCARTAMBO;CHALLABAMBA
300770;MUNICIPALIDAD DISTRITAL DE COLQUEPATA;MUNICIPALIDAD DISTRITAL;CUSCO;PAUCARTAMBO;COLQUEPATA
300771;MUNICIPALIDAD DISTRITAL DE HUANCARANI;MUNICIPALIDAD DISTRITAL;CUSCO;PAUCARTAMBO;HUANCARANI
300772;MUNICIPALIDAD DISTRITAL DE KOSÑIPATA;MUNICIPALIDAD DISTRITAL;CUSCO;PAUCARTAMBO;KOSÑIPATA
300773;MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS;MUNICIPALIDAD PROVINCIAL;CUSCO;QUISPICANCHIS;URCOS
300774;MUNICIPALIDAD DISTRITAL DE ANDAHUAYLILLAS;MUNICIPALIDAD DISTRITAL;CUSCO;QUISPICANCHIS;ANDAHUAYLILLAS
300775;MUNICIPALIDAD DISTRITAL DE CAMANTI;MUNICIPALIDAD DISTRITAL;CUSCO;QUISPICANCHIS;CAMANTI
300776;MUNICIPALIDAD DISTRITAL DE CCARHUAYO;MUNICIPALIDAD DISTRITAL;CUSCO;QUISPICANCHIS;CCARHUAYO
300777;MUNICIPALIDAD DISTRITAL DE CCATCA;MUNICIPALIDAD DISTRITAL;CUSCO;QUISPICANCHIS;CCATCA
300778;MUNICIPALIDAD DISTRITAL DE CUSIPATA;MUNICIPALIDAD DISTRITAL;CUSCO;QUISPICANCHIS;CUSIPATA
300779;MUNICIPALIDAD DISTRITAL DE HUARO;MUNICIPALIDAD DISTRITAL;CUSCO;QUISPICANCHIS;HUARO
300780;MUNICIPALIDAD DISTRITAL DE LUCRE;MUNICIPALIDAD DISTRITAL;CUSCO;QUISPICANCHIS;LUCRE
300781;MUNICIPALIDAD DISTRITAL DE MARCAPATA;MUNICIPALIDAD DISTRITAL;CUSCO;QUISPICANCHIS;MARCAPATA
300782;MUNICIPALIDAD DISTRITAL DE OCONGATE;MUNICIPALIDAD DISTRITAL;CUSCO;QUISPICANCHIS;OCONGATE
300783;MUNICIPALIDAD DISTRITAL DE OROPESA;MUNICIPALIDAD DISTRITAL;CUSCO;QUISPICANCHIS;OROPESA
300784;MUNICIPALIDAD DISTRITAL DE QUIQUIJANA;MUNICIPALIDAD DISTRITAL;CUSCO;QUISPICANCHIS;QUIQUIJANA
300785;MUNICIPALIDAD PROVINCIAL DE URUBAMBA;MUNICIPALIDAD PROVINCIAL;CUSCO;URUBAMBA;URUBAMBA
300786;MUNICIPALIDAD DISTRITAL DE CHINCHERO;MUNICIPALIDAD DISTRITAL;CUSCO;URUBAMBA;CHINCHERO
300787;MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA;MUNICIPALIDAD DISTRITAL;CUSCO;URUBAMBA;HUAYLLABAMBA
300788;MUNICIPALIDAD DISTRITAL DE MACHUPICCHU;MUNICIPALIDAD DISTRITAL;CUSCO;URUBAMBA;MACHUPICCHU
300789;MUNICIPALIDAD DISTRITAL DE MARAS;MUNICIPALIDAD DISTRITAL;CUSCO;URUBAMBA;MARAS
300790;MUNICIPALIDAD DISTRITAL DE OLLANTAYTAMBO;MUNICIPALIDAD DISTRITAL;CUSCO;URUBAMBA;OLLANTAYTAMBO
300791;MUNICIPALIDAD DISTRITAL DE YUCAY;MUNICIPALIDAD DISTRITAL;CUSCO;URUBAMBA;YUCAY
300792;MUNICIPALIDAD PROVINCIAL DE HUANCAVELICA;MUNICIPALIDAD PROVINCIAL;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA
300793;MUNICIPALIDAD DISTRITAL DE ACOBAMBILLA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUANCAVELICA;ACOBAMBILLA
300794;MUNICIPALIDAD DISTRITAL DE ACORIA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUANCAVELICA;ACORIA
300795;MUNICIPALIDAD DISTRITAL DE CONAYCA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUANCAVELICA;CONAYCA
300796;MUNICIPALIDAD DISTRITAL DE CUENCA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUANCAVELICA;CUENCA
300797;MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUANCAVELICA;HUACHOCOLPA
300798;MUNICIPALIDAD DISTRITAL DE HUAYLLAHUARA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUANCAVELICA;HUAYLLAHUARA
300799;MUNICIPALIDAD DISTRITAL DE IZCUCHACA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUANCAVELICA;IZCUCHACA
300800;MUNICIPALIDAD DISTRITAL DE LARIA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUANCAVELICA;LARIA
300801;MUNICIPALIDAD DISTRITAL DE MANTA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUANCAVELICA;MANTA
300802;MUNICIPALIDAD DISTRITAL DE MARISCAL CÁCERES;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUANCAVELICA;MARISCAL CACERES
300803;MUNICIPALIDAD DISTRITAL DE MOYA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUANCAVELICA;MOYA
300804;MUNICIPALIDAD DISTRITAL DE NUEVO OCCORO;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUANCAVELICA;NUEVO OCCORO
300805;MUNICIPALIDAD DISTRITAL DE PALCA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUANCAVELICA;PALCA
300806;MUNICIPALIDAD DISTRITAL DE PILCHACA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUANCAVELICA;PILCHACA
300807;MUNICIPALIDAD DISTRITAL DE VILCA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUANCAVELICA;VILCA
300808;MUNICIPALIDAD DISTRITAL DE YAULI;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUANCAVELICA;YAULI
300809;MUNICIPALIDAD PROVINCIAL DE ACOBAMBA;MUNICIPALIDAD PROVINCIAL;HUANCAVELICA;ACOBAMBA;ACOBAMBA
300810;MUNICIPALIDAD DISTRITAL DE ANDABAMBA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;ACOBAMBA;ANDABAMBA
300811;MUNICIPALIDAD DISTRITAL DE ANTA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;ACOBAMBA;ANTA
300812;MUNICIPALIDAD DISTRITAL DE CAJA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;ACOBAMBA;CAJA
300813;MUNICIPALIDAD DISTRITAL DE MARCAS;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;ACOBAMBA;MARCAS
300814;MUNICIPALIDAD DISTRITAL DE PAUCARA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;ACOBAMBA;PAUCARA
300815;MUNICIPALIDAD DISTRITAL DE POMACOCHA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;ACOBAMBA;POMACOCHA
300816;MUNICIPALIDAD DISTRITAL DE ROSARIO;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;ACOBAMBA;ROSARIO
300817;MUNICIPALIDAD PROVINCIAL DE ANGARAES - LIRCAY;MUNICIPALIDAD PROVINCIAL;HUANCAVELICA;ANGARAES;LIRCAY
300818;MUNICIPALIDAD DISTRITAL DE ANCHONGA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;ANGARAES;ANCHONGA
300819;MUNICIPALIDAD DISTRITAL DE CALLANMARCA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;ANGARAES;CALLANMARCA
300820;MUNICIPALIDAD DISTRITAL DE CCOCHACCASA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;ANGARAES;CCOCHACCASA
300821;MUNICIPALIDAD DISTRITAL DE CHINCHO;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;ANGARAES;CHINCHO
300822;MUNICIPALIDAD DISTRITAL DE CONGALLA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;ANGARAES;CONGALLA
300823;MUNICIPALIDAD DISTRITAL DE HUANCA HUANCA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;ANGARAES;HUANCA-HUANCA
300824;MUNICIPALIDAD DISTRITAL DE HUAYLLAY GRANDE;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;ANGARAES;HUAYLLAY GRANDE
300825;MUNICIPALIDAD DISTRITAL DE JULCAMARCA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;ANGARAES;JULCAMARCA
300826;MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE ANTAPARCO;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;ANGARAES;SAN ANTONIO DE ANTAPARCO
300827;MUNICIPALIDAD DISTRITAL DE SANTO TOMAS DE PATA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA
300828;MUNICIPALIDAD DISTRITAL DE SECCLLA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;ANGARAES;SECCLLA
300829;MUNICIPALIDAD PROVINCIAL DE CASTROVIRREYNA;MUNICIPALIDAD PROVINCIAL;HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA
300830;MUNICIPALIDAD DISTRITAL DE ARMA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;CASTROVIRREYNA;ARMA
300831;MUNICIPALIDAD DISTRITAL DE AURAHUA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;CASTROVIRREYNA;AURAHUA
300832;MUNICIPALIDAD DISTRITAL DE CAPILLAS;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;CASTROVIRREYNA;CAPILLAS
300833;MUNICIPALIDAD DISTRITAL DE CHUPAMARCA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;CASTROVIRREYNA;CHUPAMARCA
300834;MUNICIPALIDAD DISTRITAL DE COCAS;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;CASTROVIRREYNA;COCAS
300835;MUNICIPALIDAD DISTRITAL DE HUACHOS;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;CASTROVIRREYNA;HUACHOS
300836;MUNICIPALIDAD DISTRITAL DE HUAMATAMBO;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;CASTROVIRREYNA;HUAMATAMBO
300837;MUNICIPALIDAD DISTRITAL DE MOLLEPAMPA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;CASTROVIRREYNA;MOLLEPAMPA
300838;MUNICIPALIDAD DISTRITAL DE SAN JUAN;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;CASTROVIRREYNA;SAN JUAN
300839;MUNICIPALIDAD DISTRITAL DE SANTA ANA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;CASTROVIRREYNA;SANTA ANA
300840;MUNICIPALIDAD DISTRITAL DE TANTARA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;CASTROVIRREYNA;TANTARA
300841;MUNICIPALIDAD DISTRITAL DE TICRAPO;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;CASTROVIRREYNA;TICRAPO
300842;MUNICIPALIDAD PROVINCIAL DE CHURCAMPA;MUNICIPALIDAD PROVINCIAL;HUANCAVELICA;CHURCAMPA;CHURCAMPA
300843;MUNICIPALIDAD DISTRITAL DE ANCO;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;CHURCAMPA;ANCO
300844;MUNICIPALIDAD DISTRITAL DE CHINCHIHUASI;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;CHURCAMPA;CHINCHIHUASI
300845;MUNICIPALIDAD DISTRITAL DE EL CARMEN;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;CHURCAMPA;EL CARMEN
300846;MUNICIPALIDAD DISTRITAL DE LA MERCED;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;CHURCAMPA;LA MERCED
300847;MUNICIPALIDAD DISTRITAL DE LOCROJA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;CHURCAMPA;LOCROJA
300848;MUNICIPALIDAD DISTRITAL DE PAUCARBAMBA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;CHURCAMPA;PAUCARBAMBA
300849;MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE MAYOCC;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;CHURCAMPA;SAN MIGUEL DE MAYOCC
300850;MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CORIS;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;CHURCAMPA;SAN PEDRO DE CORIS
300851;MUNICIPALIDAD DISTRITAL DE PACHAMARCA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;CHURCAMPA;PACHAMARCA
300852;MUNICIPALIDAD PROVINCIAL DE HUAYTARA;MUNICIPALIDAD PROVINCIAL;HUANCAVELICA;HUAYTARA;HUAYTARA
300853;MUNICIPALIDAD DISTRITAL DE AYAVI;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUAYTARA;AYAVI
300854;MUNICIPALIDAD DISTRITAL DE CORDOVA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUAYTARA;CORDOVA
300855;MUNICIPALIDAD DISTRITAL DE HUAYACUNDO ARMA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUAYTARA;HUAYACUNDO ARMA
300856;MUNICIPALIDAD DISTRITAL DE LARAMARCA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUAYTARA;LARAMARCA
300857;MUNICIPALIDAD DISTRITAL DE OCOYO;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUAYTARA;OCOYO
300858;MUNICIPALIDAD DISTRITAL DE PILPICHACA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUAYTARA;PILPICHACA
300859;MUNICIPALIDAD DISTRITAL DE QUERCO;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUAYTARA;QUERCO
300860;MUNICIPALIDAD DISTRITAL DE QUITO ARMA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUAYTARA;QUITO-ARMA
300861;MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE CUSICANCHA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUAYTARA;SAN ANTONIO DE CUSICANCHA
300862;MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE SANGAYAICO;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUAYTARA;SAN FRANCISCO DE SANGAYAICO
300863;MUNICIPALIDAD DISTRITAL DE SAN ISIDRO - HUIRPACANCHA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUAYTARA;SAN ISIDRO
300864;MUNICIPALIDAD DISTRITAL DE SANTIAGO DE CHOCORVOS;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUAYTARA;SANTIAGO DE CHOCORVOS
300865;MUNICIPALIDAD DISTRITAL DE SANTIAGO DE QUIRAHUARA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUAYTARA;SANTIAGO DE QUIRAHUARA
300866;MUNICIPALIDAD DISTRITAL DE SANTO DOMINGO DE CAPILLAS;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS
300867;MUNICIPALIDAD DISTRITAL DE TAMBO;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUAYTARA;TAMBO
300868;MUNICIPALIDAD PROVINCIAL DE TAYACAJA - PAMPAS;MUNICIPALIDAD PROVINCIAL;HUANCAVELICA;TAYACAJA;PAMPAS
300869;MUNICIPALIDAD DISTRITAL DE ACOSTAMBO;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;TAYACAJA;ACOSTAMBO
300870;MUNICIPALIDAD DISTRITAL DE ACRAQUIA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;TAYACAJA;ACRAQUIA
300871;MUNICIPALIDAD DISTRITAL DE AHUAYCHA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;TAYACAJA;AHUAYCHA
300872;MUNICIPALIDAD DISTRITAL DE COLCABAMBA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;TAYACAJA;COLCABAMBA
300873;MUNICIPALIDAD DISTRITAL DE DANIEL HERNANDES;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;TAYACAJA;DANIEL HERNANDEZ
300874;MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;TAYACAJA;HUACHOCOLPA
300875;MUNICIPALIDAD DISTRITAL DE HUANDO;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;HUANCAVELICA;HUANDO
300876;MUNICIPALIDAD DISTRITAL DE HUARIBAMBA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;TAYACAJA;HUARIBAMBA
300877;MUNICIPALIDAD DISTRITAL DE ÑAHUIMPUQUIO;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;TAYACAJA;ÑAHUIMPUQUIO
300878;MUNICIPALIDAD DISTRITAL DE PAZOS;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;TAYACAJA;PAZOS
300879;MUNICIPALIDAD DISTRITAL DE QUISHUAR;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;TAYACAJA;QUISHUAR
300880;MUNICIPALIDAD DISTRITAL DE SALCABAMBA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;TAYACAJA;SALCABAMBA
300881;MUNICIPALIDAD DISTRITAL DE SALCAHUASI;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;TAYACAJA;SALCAHUASI
300882;MUNICIPALIDAD DISTRITAL DE SAN MARCOS ROCCHAC;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;TAYACAJA;SAN MARCOS DE ROCCHAC
300883;MUNICIPALIDAD DISTRITAL DE SURCUBAMBA;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;TAYACAJA;SURCUBAMBA
300884;MUNICIPALIDAD DISTRITAL DE TINTAY PUNCU;MUNICIPALIDAD DISTRITAL;HUANCAVELICA;TAYACAJA;TINTAY PUNCU
300885;MUNICIPALIDAD PROVINCIAL DE HUANUCO;MUNICIPALIDAD PROVINCIAL;HUANUCO;HUANUCO;HUANUCO
300886;MUNICIPALIDAD DISTRITAL DE AMARILIS;MUNICIPALIDAD DISTRITAL;HUANUCO;HUANUCO;AMARILIS
300887;MUNICIPALIDAD DISTRITAL DE CHINCHAO;MUNICIPALIDAD DISTRITAL;HUANUCO;HUANUCO;CHINCHAO
300888;MUNICIPALIDAD DISTRITAL DE CHURUBAMBA;MUNICIPALIDAD DISTRITAL;HUANUCO;HUANUCO;CHURUBAMBA
300889;MUNICIPALIDAD DISTRITAL DE MARGOS;MUNICIPALIDAD DISTRITAL;HUANUCO;HUANUCO;MARGOS
300890;MUNICIPALIDAD DISTRITAL DE QUISQUI;MUNICIPALIDAD DISTRITAL;HUANUCO;HUANUCO;QUISQUI (KICHKI)
300891;MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE CAYRAN;MUNICIPALIDAD DISTRITAL;HUANUCO;HUANUCO;SAN FRANCISCO DE CAYRAN
300892;MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CHAULAN;MUNICIPALIDAD DISTRITAL;HUANUCO;HUANUCO;SAN PEDRO DE CHAULAN
300893;MUNICIPALIDAD DISTRITAL DE SANTA MARIA DEL VALLE;MUNICIPALIDAD DISTRITAL;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE
300894;MUNICIPALIDAD DISTRITAL DE YARUMAYO;MUNICIPALIDAD DISTRITAL;HUANUCO;HUANUCO;YARUMAYO
300895;MUNICIPALIDAD PROVINCIAL DE AMBO;MUNICIPALIDAD PROVINCIAL;HUANUCO;AMBO;AMBO
300896;MUNICIPALIDAD DISTRITAL DE CAYNA;MUNICIPALIDAD DISTRITAL;HUANUCO;AMBO;CAYNA
300897;MUNICIPALIDAD DISTRITAL DE COLPAS;MUNICIPALIDAD DISTRITAL;HUANUCO;AMBO;COLPAS
300898;MUNICIPALIDAD DISTRITAL DE CONCHAMARCA;MUNICIPALIDAD DISTRITAL;HUANUCO;AMBO;CONCHAMARCA
300899;MUNICIPALIDAD DISTRITAL DE HUACAR;MUNICIPALIDAD DISTRITAL;HUANUCO;AMBO;HUACAR
300900;MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO;MUNICIPALIDAD DISTRITAL;HUANUCO;AMBO;SAN FRANCISCO
300901;MUNICIPALIDAD DISTRITAL DE SAN RAFAEL;MUNICIPALIDAD DISTRITAL;HUANUCO;AMBO;SAN RAFAEL
300902;MUNICIPALIDAD DISTRITAL DE TOMAY KICHWA;MUNICIPALIDAD DISTRITAL;HUANUCO;AMBO;TOMAY KICHWA
300903;MUNICIPALIDAD PROVINCIAL DE DOS DE MAYO - LA UNION;MUNICIPALIDAD PROVINCIAL;HUANUCO;DOS DE MAYO;LA UNION
300904;MUNICIPALIDAD DISTRITAL DE CHUQUIS;MUNICIPALIDAD DISTRITAL;HUANUCO;DOS DE MAYO;CHUQUIS
300905;MUNICIPALIDAD DISTRITAL DE MARIAS;MUNICIPALIDAD DISTRITAL;HUANUCO;DOS DE MAYO;MARIAS
300906;MUNICIPALIDAD DISTRITAL DE PACHAS;MUNICIPALIDAD DISTRITAL;HUANUCO;DOS DE MAYO;PACHAS
300907;MUNICIPALIDAD DISTRITAL DE QUIVILLA;MUNICIPALIDAD DISTRITAL;HUANUCO;DOS DE MAYO;QUIVILLA
300908;MUNICIPALIDAD DISTRITAL DE RIPAN;MUNICIPALIDAD DISTRITAL;HUANUCO;DOS DE MAYO;RIPAN
300909;MUNICIPALIDAD DISTRITAL DE SHUNQUI;MUNICIPALIDAD DISTRITAL;HUANUCO;DOS DE MAYO;SHUNQUI
300910;MUNICIPALIDAD DISTRITAL DE SILLAPATA;MUNICIPALIDAD DISTRITAL;HUANUCO;DOS DE MAYO;SILLAPATA
300911;MUNICIPALIDAD DISTRITAL DE YANAS;MUNICIPALIDAD DISTRITAL;HUANUCO;DOS DE MAYO;YANAS
300912;MUNICIPALIDAD PROVINCIAL DE HUACAYBAMBA;MUNICIPALIDAD PROVINCIAL;HUANUCO;HUACAYBAMBA;HUACAYBAMBA
300913;MUNICIPALIDAD DISTRITAL DE CANCHABAMBA;MUNICIPALIDAD DISTRITAL;HUANUCO;HUACAYBAMBA;CANCHABAMBA
300914;MUNICIPALIDAD DISTRITAL DE COCHABAMBA;MUNICIPALIDAD DISTRITAL;HUANUCO;HUACAYBAMBA;COCHABAMBA
300915;MUNICIPALIDAD DISTRITAL DE PINRA;MUNICIPALIDAD DISTRITAL;HUANUCO;HUACAYBAMBA;PINRA
300916;MUNICIPALIDAD PROVINCIAL DE HUAMALIES - LLATA;MUNICIPALIDAD PROVINCIAL;HUANUCO;HUAMALIES;LLATA
300917;MUNICIPALIDAD DISTRITAL DE ARANCAY;MUNICIPALIDAD DISTRITAL;HUANUCO;HUAMALIES;ARANCAY
300918;MUNICIPALIDAD DISTRITAL DE CHAVIN DE PARIARCA;MUNICIPALIDAD DISTRITAL;HUANUCO;HUAMALIES;CHAVIN DE PARIARCA
300919;MUNICIPALIDAD DISTRITAL DE JACAS GRANDE;MUNICIPALIDAD DISTRITAL;HUANUCO;HUAMALIES;JACAS GRANDE
300920;MUNICIPALIDAD DISTRITAL DE JIRCAN;MUNICIPALIDAD DISTRITAL;HUANUCO;HUAMALIES;JIRCAN
300921;MUNICIPALIDAD DISTRITAL DE MIRAFLORES;MUNICIPALIDAD DISTRITAL;HUANUCO;HUAMALIES;MIRAFLORES
